order_id,order_date,customer_id,region,category,product,quantity,unit_price,sales,cost,discount
1902,2024-03-15,CUST-014,South,Office,Paper,15,364.43,5466.45,3502.05,0.0
3793,2024-03-15,CUST-012,North,Technology,Phone,12,373.05,4476.6,2603.28,0.05
3324,2024-03-16,CUST-004,South,Office,Paper,3,103.99,311.97,220.59,0.0
1615,2024-03-16,CUST-042,East,Technology,Monitor,1,378.2,378.2,251.92,0.0
3949,2024-03-16,CUST-042,East,Furniture,Table,1,461.79,461.79,338.55,0.0
1033,2024-03-16,CUST-030,North,Furniture,Chair,1,377.46,377.46,339.51,0.0
2728,2024-03-16,CUST-033,East,Furniture,Bookcase,8,511.89,4095.12,2987.36,0.2
1356,2024-03-16,CUST-043,South,Furniture,Chair,13,502.52,6532.76,5417.75,0.15
1129,2024-03-17,CUST-059,East,Furniture,Chair,12,132.44,1589.28,1358.52,0.0
1103,2024-03-17,CUST-041,East,Technology,Phone,11,83.33,916.63,581.13,0.1
2654,2024-03-17,CUST-025,East,Office,Pens,2,700.51,1401.02,847.98,0.0
2036,2024-03-18,CUST-020,East,Furniture,Table,4,407.62,1630.48,1380.32,0.2
3177,2024-03-18,CUST-004,South,Furniture,Desk,11,168.81,1856.91,1296.35,0.0
1363,2024-03-19,CUST-032,North,Technology,Laptop,3,359.05,1077.15,751.2,0.05
2463,2024-03-19,CUST-059,East,Furniture,Bookcase,15,227.01,3405.15,2953.8,0.2
1645,2024-03-19,CUST-051,West,Furniture,Chair,9,707.99,6371.91,4485.6,0.0
2750,2024-03-19,CUST-042,East,Furniture,Desk,14,597.61,8366.54,5392.24,0.0
2459,2024-03-19,CUST-032,North,Technology,Laptop,4,99.35,397.4,351.52,0.0
3213,2024-03-19,CUST-019,West,Office,Pens,7,105.55,738.85,446.39,0.2
2544,2024-03-19,CUST-026,South,Technology,Router,13,37.13,482.69,277.94,0.15
1442,2024-03-20,CUST-027,South,Technology,Phone,4,344.68,1378.72,1105.88,0.0
2577,2024-03-20,CUST-023,West,Office,Binders,11,524.76,5772.36,4903.91,0.15
1760,2024-03-20,CUST-015,North,Furniture,Bookcase,2,464.98,929.96,696.7,0.0
2484,2024-03-20,CUST-011,North,Technology,Phone,11,350.89,3859.79,2487.54,0.0
1999,2024-03-21,CUST-015,North,Technology,Monitor,12,196.73,2360.76,1401.96,0.0
3983,2024-03-21,CUST-022,South,Office,Stapler,1,453.19,453.19,317.5,0.2
3966,2024-03-21,CUST-034,East,Technology,Router,7,546.05,3822.35,2672.95,0.0
1352,2024-03-21,CUST-044,North,Office,Pens,7,609.38,4265.66,2555.07,0.15
2893,2024-03-22,CUST-033,East,Technology,Phone,9,770.09,6930.81,5865.66,0.1
3114,2024-03-22,CUST-046,South,Technology,Laptop,7,637.44,4462.08,2818.13,0.0
2295,2024-03-22,CUST-040,North,Technology,Phone,4,595.57,2382.28,1941.64,0.1
2846,2024-03-22,CUST-028,East,Furniture,Chair,3,761.28,2283.84,1461.42,0.15
3323,2024-03-22,CUST-043,South,Furniture,Desk,4,379.8,1519.2,1209.48,0.0
1540,2024-03-23,CUST-022,South,Furniture,Table,3,266.78,800.34,640.65,0.2
1067,2024-03-23,CUST-029,North,Technology,Phone,4,231.94,927.76,614.08,0.1
3796,2024-03-23,CUST-012,North,Furniture,Chair,14,532.41,7453.74,4921.28,0.05
1345,2024-03-23,CUST-026,South,Furniture,Desk,12,196.17,2354.04,1858.32,0.2
3103,2024-03-23,CUST-022,South,Technology,Phone,12,796.18,9554.16,7450.8,0.15
1497,2024-03-24,CUST-039,West,Furniture,Desk,2,40.07,80.14,48.86,0.0
3854,2024-03-24,CUST-007,North,Technology,Router,4,437.71,1750.84,1166.6,0.1
1075,2024-03-24,CUST-022,South,Furniture,Bookcase,13,761.94,9905.22,6909.37,0.2
2763,2024-03-24,CUST-042,East,Technology,Phone,8,572.92,4583.36,3346.08,0.2
2157,2024-03-24,CUST-013,South,Furniture,Table,2,134.31,268.62,187.76,0.05
1305,2024-03-24,CUST-052,East,Office,Binders,13,213.02,2769.26,2254.59,0.2
3874,2024-03-24,CUST-053,West,Furniture,Chair,10,321.94,3219.4,1953.4,0.1
3157,2024-03-24,CUST-034,East,Technology,Monitor,2,608.63,1217.26,1083.74,0.0
3308,2024-03-24,CUST-033,East,Furniture,Table,12,331.88,3982.56,2980.2,0.0
3803,2024-03-25,CUST-040,North,Office,Binders,8,177.7,1421.6,936.56,0.1
1233,2024-03-25,CUST-012,North,Furniture,Table,6,740.96,4445.76,3253.14,0.2
2831,2024-03-25,CUST-012,North,Technology,Router,11,423.53,4658.83,2735.92,0.2
3617,2024-03-25,CUST-013,South,Technology,Monitor,15,23.83,357.45,248.55,0.05
2277,2024-03-25,CUST-046,South,Technology,Phone,11,603.97,6643.67,4781.26,0.0
3449,2024-03-25,CUST-024,East,Office,Stapler,4,101.19,404.76,358.72,0.0
2576,2024-03-25,CUST-018,South,Furniture,Table,4,91.6,366.4,299.76,0.15
3313,2024-03-25,CUST-022,South,Technology,Phone,10,313.94,3139.4,1817.7,0.0
2991,2024-03-26,CUST-058,South,Furniture,Bookcase,7,540.24,3781.68,2412.48,0.0
3670,2024-03-26,CUST-041,East,Office,Pens,2,682.7,1365.4,1182.0,0.1
1659,2024-03-26,CUST-037,West,Technology,Router,3,218.52,655.56,536.28,0.2
2715,2024-03-26,CUST-009,West,Office,Binders,12,617.45,7409.4,6451.56,0.1
3534,2024-03-27,CUST-050,North,Technology,Laptop,6,616.34,3698.04,2520.72,0.0
3535,2024-03-29,CUST-043,South,Technology,Monitor,4,510.76,2043.04,1358.12,0.0
2647,2024-03-29,CUST-013,South,Office,Binders,7,654.79,4583.53,3818.22,0.0
1433,2024-03-29,CUST-005,South,Furniture,Table,12,763.67,9164.04,5805.6,0.0
3190,2024-03-29,CUST-010,North,Office,Stapler,11,442.97,4872.67,3294.5,0.05
2428,2024-03-30,CUST-034,East,Office,Pens,4,527.19,2108.76,1314.84,0.05
2346,2024-03-30,CUST-042,East,Office,Stapler,13,202.03,2626.39,1682.72,0.0
1840,2024-03-30,CUST-008,North,Technology,Phone,15,54.34,815.1,690.3,0.2
3110,2024-03-30,CUST-005,South,Technology,Phone,2,140.12,280.24,232.74,0.2
1400,2024-03-30,CUST-049,South,Technology,Phone,14,799.46,11192.44,7917.56,0.0
2570,2024-03-31,CUST-009,West,Technology,Phone,14,556.33,7788.62,5471.48,0.0
1876,2024-03-31,CUST-047,East,Office,Pens,8,423.22,3385.76,2482.32,0.1
1781,2024-03-31,CUST-015,North,Furniture,Chair,15,266.06,3990.9,3405.75,0.1
3802,2024-03-31,CUST-023,West,Technology,Phone,5,766.11,3830.55,3133.75,0.05
3002,2024-04-01,CUST-048,North,Furniture,Bookcase,13,656.07,8528.91,7212.53,0.2
2365,2024-04-01,CUST-042,East,Office,Stapler,13,559.6,7274.8,6026.15,0.15
3028,2024-04-01,CUST-054,East,Technology,Laptop,11,744.48,8189.28,6592.63,0.0
1132,2024-04-02,CUST-003,East,Office,Paper,4,512.31,2049.24,1787.6,0.0
3003,2024-04-02,CUST-022,South,Furniture,Desk,6,666.37,3998.22,2340.78,0.15
3644,2024-04-02,CUST-014,South,Technology,Router,9,199.28,1793.52,1268.46,0.0
2819,2024-04-02,CUST-013,South,Office,Binders,3,537.46,1612.38,1331.82,0.0
1178,2024-04-03,CUST-037,West,Office,Stapler,2,130.66,261.32,201.64,0.0
3943,2024-04-03,CUST-005,South,Office,Pens,6,354.05,2124.3,1180.92,0.15
1576,2024-04-03,CUST-002,North,Technology,Router,7,47.95,335.65,249.13,0.2
1667,2024-04-03,CUST-040,North,Office,Paper,3,323.5,970.5,749.76,0.2
3113,2024-04-03,CUST-008,North,Technology,Monitor,4,736.04,2944.16,2574.08,0.0
2284,2024-04-03,CUST-050,North,Furniture,Desk,15,214.77,3221.55,2796.45,0.0
1407,2024-04-05,CUST-010,North,Office,Pens,11,343.1,3774.1,2672.78,0.15
2447,2024-04-05,CUST-010,North,Furniture,Desk,12,586.5,7038.0,4779.0,0.05
2260,2024-04-05,CUST-013,South,Furniture,Chair,6,464.22,2785.32,1972.14,0.0
3405,2024-04-05,CUST-038,North,Furniture,Desk,2,285.84,571.68,361.78,0.0
1849,2024-04-05,CUST-052,East,Office,Paper,15,609.48,9142.2,6518.4,0.0
3499,2024-04-05,CUST-026,South,Office,Pens,9,547.71,4929.39,3460.23,0.0
2537,2024-04-05,CUST-051,West,Furniture,Bookcase,14,451.27,6317.78,5572.56,0.0
2969,2024-04-06,CUST-017,West,Technology,Phone,7,520.99,3646.93,3237.22,0.0
3828,2024-04-06,CUST-003,East,Office,Pens,2,76.17,152.34,99.78,0.1
1991,2024-04-06,CUST-019,West,Office,Paper,9,171.18,1540.62,1186.02,0.2
1202,2024-04-06,CUST-044,North,Office,Paper,13,512.09,6657.17,4441.19,0.0
2772,2024-04-06,CUST-001,North,Furniture,Desk,4,561.36,2245.44,1657.6,0.0
2080,2024-04-07,CUST-014,South,Office,Stapler,12,350.17,4202.04,3189.48,0.0
1404,2024-04-07,CUST-019,West,Furniture,Bookcase,14,421.24,5897.36,5101.6,0.2
1916,2024-04-09,CUST-003,East,Technology,Monitor,1,154.35,154.35,87.59,0.0
1889,2024-04-09,CUST-019,West,Furniture,Table,11,266.24,2928.64,2154.24,0.0
1534,2024-04-09,CUST-033,East,Furniture,Desk,14,532.94,7461.16,5561.5,0.0
3568,2024-04-09,CUST-024,East,Office,Binders,14,347.2,4860.8,3911.74,0.1
3176,2024-04-09,CUST-018,South,Technology,Phone,8,317.51,2540.08,1902.08,0.0
1019,2024-04-09,CUST-037,West,Furniture,Desk,13,388.92,5055.96,3501.16,0.0
3701,2024-04-09,CUST-035,East,Office,Paper,14,332.55,4655.7,3918.6,0.0
3205,2024-04-10,CUST-002,North,Furniture,Table,14,642.31,8992.34,7315.42,0.2
3430,2024-04-10,CUST-049,South,Office,Paper,2,556.61,1113.22,799.6,0.2
2006,2024-04-11,CUST-046,South,Technology,Phone,3,723.3,2169.9,1601.37,0.15
1744,2024-04-11,CUST-003,East,Technology,Monitor,14,44.39,621.46,365.12,0.0
2525,2024-04-11,CUST-055,South,Office,Stapler,11,240.93,2650.23,2033.13,0.2
2179,2024-04-11,CUST-011,North,Technology,Phone,3,41.19,123.57,70.5,0.05
3050,2024-04-11,CUST-056,East,Furniture,Desk,9,309.24,2783.16,2211.84,0.0
2998,2024-04-11,CUST-048,North,Furniture,Chair,4,462.21,1848.84,1032.48,0.0
3851,2024-04-11,CUST-046,South,Office,Paper,3,167.46,502.38,399.48,0.0
3393,2024-04-11,CUST-060,North,Technology,Laptop,5,582.57,2912.85,2134.25,0.15
1694,2024-04-12,CUST-018,South,Furniture,Desk,10,122.29,1222.9,919.1,0.0
3710,2024-04-12,CUST-014,South,Furniture,Bookcase,4,340.42,1361.68,1087.0,0.0
1471,2024-04-12,CUST-004,South,Furniture,Bookcase,13,475.51,6181.63,3903.51,0.0
2936,2024-04-13,CUST-058,South,Office,Binders,4,622.93,2491.72,1550.24,0.0
3216,2024-04-13,CUST-038,North,Furniture,Desk,12,366.84,4402.08,3500.88,0.0
1558,2024-04-13,CUST-054,East,Office,Stapler,3,760.57,2281.71,1877.46,0.0
2709,2024-04-13,CUST-001,North,Technology,Laptop,7,225.43,1578.01,1174.18,0.05
1994,2024-04-14,CUST-009,West,Office,Pens,6,627.47,3764.82,2613.54,0.0
3647,2024-04-14,CUST-046,South,Technology,Router,2,172.48,344.96,194.86,0.05
3156,2024-04-14,CUST-047,East,Office,Binders,8,69.82,558.56,320.48,0.0
2014,2024-04-14,CUST-043,South,Office,Paper,2,131.83,263.66,181.98,0.1
3560,2024-04-14,CUST-056,East,Office,Binders,6,433.2,2599.2,2140.68,0.0
2747,2024-04-14,CUST-014,South,Office,Binders,1,48.14,48.14,26.81,0.1
2418,2024-04-15,CUST-056,East,Furniture,Desk,11,660.08,7260.88,4497.68,0.15
2456,2024-04-15,CUST-045,North,Furniture,Chair,1,663.44,663.44,388.77,0.0
3755,2024-04-15,CUST-015,North,Office,Stapler,3,426.74,1280.22,810.87,0.2
3402,2024-04-15,CUST-027,South,Technology,Monitor,8,341.64,2733.12,2455.92,0.0
2217,2024-04-15,CUST-007,North,Furniture,Chair,8,423.43,3387.44,2560.0,0.0
1641,2024-04-15,CUST-025,East,Furniture,Table,15,56.22,843.3,753.3,0.0
3373,2024-04-16,CUST-006,South,Furniture,Desk,3,525.82,1577.46,1181.76,0.2
1708,2024-04-16,CUST-036,North,Technology,Laptop,13,329.67,4285.71,3504.67,0.0
3536,2024-04-17,CUST-026,South,Office,Pens,1,626.28,626.28,462.62,0.05
1554,2024-04-17,CUST-007,North,Office,Pens,10,492.39,4923.9,2944.5,0.2
2641,2024-04-18,CUST-005,South,Technology,Laptop,14,591.64,8282.96,5227.32,0.15
2474,2024-04-18,CUST-025,East,Office,Paper,12,772.63,9271.56,6305.52,0.15
2341,2024-04-18,CUST-016,South,Technology,Monitor,3,607.54,1822.62,1423.29,0.0
3197,2024-04-18,CUST-036,North,Furniture,Table,4,470.08,1880.32,1527.64,0.15
2580,2024-04-18,CUST-055,South,Furniture,Bookcase,12,374.14,4489.68,2711.28,0.1
3362,2024-04-19,CUST-021,North,Technology,Phone,9,661.29,5951.61,3884.67,0.2
1909,2024-04-19,CUST-013,South,Technology,Laptop,7,535.37,3747.59,2453.22,0.05
1854,2024-04-19,CUST-039,West,Office,Binders,9,100.29,902.61,754.74,0.2
1593,2024-04-19,CUST-048,North,Office,Pens,15,680.89,10213.35,8506.8,0.1
2007,2024-04-19,CUST-060,North,Technology,Router,6,564.54,3387.24,2082.48,0.15
2554,2024-04-20,CUST-057,East,Furniture,Table,10,602.72,6027.2,5036.1,0.1
2693,2024-04-21,CUST-017,West,Technology,Phone,9,580.29,5222.61,3970.26,0.0
1021,2024-04-21,CUST-042,East,Office,Paper,1,334.04,334.04,223.39,0.2
3397,2024-04-21,CUST-021,North,Office,Stapler,10,286.21,2862.1,2056.0,0.0
2320,2024-04-21,CUST-020,East,Office,Stapler,13,703.59,9146.67,7360.08,0.0
1163,2024-04-21,CUST-008,North,Office,Paper,8,369.65,2957.2,2001.2,0.1
3062,2024-04-21,CUST-055,South,Furniture,Desk,3,424.22,1272.66,715.86,0.05
2757,2024-04-21,CUST-037,West,Technology,Router,13,201.05,2613.65,1775.8,0.1
1957,2024-04-21,CUST-058,South,Furniture,Chair,2,324.73,649.46,397.84,0.0
3517,2024-04-21,CUST-060,North,Furniture,Bookcase,12,745.88,8950.56,5557.56,0.05
1631,2024-04-21,CUST-057,East,Furniture,Table,8,299.82,2398.56,1575.68,0.1
3719,2024-04-21,CUST-055,South,Office,Binders,13,346.61,4505.93,3583.19,0.0
1277,2024-04-22,CUST-050,North,Furniture,Desk,14,550.97,7713.58,4327.68,0.15
3642,2024-04-23,CUST-031,West,Technology,Monitor,14,651.87,9126.18,6494.32,0.0
1557,2024-04-23,CUST-032,North,Technology,Router,6,202.91,1217.46,675.06,0.0
2233,2024-04-23,CUST-012,North,Furniture,Chair,1,668.53,668.53,399.8,0.15
2478,2024-04-23,CUST-027,South,Office,Pens,8,629.49,5035.92,3995.2,0.0
2835,2024-04-24,CUST-033,East,Furniture,Table,12,281.35,3376.2,2489.16,0.0
3224,2024-04-25,CUST-009,West,Office,Stapler,1,310.05,310.05,225.89,0.0
2955,2024-04-25,CUST-011,North,Technology,Laptop,6,719.81,4318.86,2514.6,0.0
3421,2024-04-25,CUST-008,North,Office,Binders,15,61.96,929.4,750.9,0.1
1296,2024-04-25,CUST-034,East,Furniture,Desk,14,413.29,5786.06,3734.92,0.2
2458,2024-04-25,CUST-010,North,Furniture,Bookcase,4,738.92,2955.68,2333.64,0.15
3649,2024-04-26,CUST-024,East,Office,Pens,8,254.18,2033.44,1688.48,0.0
1609,2024-04-26,CUST-059,East,Office,Binders,1,552.39,552.39,365.86,0.2
1917,2024-04-26,CUST-030,North,Office,Binders,14,481.01,6734.14,5631.36,0.0
2417,2024-04-27,CUST-016,South,Office,Binders,12,418.77,5025.24,3202.68,0.2
2276,2024-04-27,CUST-025,East,Furniture,Table,14,171.63,2402.82,1353.38,0.0
3935,2024-04-27,CUST-054,East,Office,Stapler,14,643.02,9002.28,5161.38,0.15
1152,2024-04-28,CUST-042,East,Furniture,Chair,3,55.37,166.11,93.51,0.05
1049,2024-04-28,CUST-023,West,Office,Stapler,11,785.3,8638.3,6372.3,0.0
1591,2024-04-28,CUST-009,West,Office,Binders,9,443.14,3988.26,3082.59,0.15
1439,2024-04-28,CUST-011,North,Furniture,Desk,5,623.2,3116.0,2689.1,0.15
3058,2024-04-28,CUST-045,North,Furniture,Desk,11,557.81,6135.91,3526.16,0.0
3901,2024-04-29,CUST-038,North,Technology,Monitor,13,719.86,9358.18,8229.0,0.2
2898,2024-04-29,CUST-030,North,Technology,Laptop,6,636.21,3817.26,2197.08,0.05
3656,2024-04-29,CUST-028,East,Technology,Phone,6,508.93,3053.58,1706.1,0.0
3052,2024-04-29,CUST-037,West,Office,Paper,1,739.23,739.23,459.88,0.15
2124,2024-04-29,CUST-021,North,Office,Paper,5,716.44,3582.2,2493.2,0.05
3680,2024-04-30,CUST-043,South,Office,Paper,5,53.65,268.25,180.85,0.15
3780,2024-04-30,CUST-060,North,Technology,Laptop,13,379.57,4934.41,3293.55,0.0
2781,2024-04-30,CUST-052,East,Furniture,Table,11,387.92,4267.12,2798.73,0.2
1330,2024-04-30,CUST-031,West,Technology,Phone,5,766.48,3832.4,2128.4,0.0
2362,2024-04-30,CUST-044,North,Technology,Laptop,2,297.36,594.72,425.74,0.0
1790,2024-05-01,CUST-059,East,Technology,Monitor,6,72.89,437.34,322.14,0.15
3578,2024-05-01,CUST-051,West,Furniture,Bookcase,3,411.58,1234.74,810.72,0.1
3310,2024-05-01,CUST-026,South,Furniture,Desk,7,389.08,2723.56,1527.12,0.0
1646,2024-05-01,CUST-033,East,Office,Pens,4,137.19,548.76,332.04,0.1
2001,2024-05-01,CUST-013,South,Technology,Laptop,13,534.64,6950.32,5265.65,0.05
3774,2024-05-01,CUST-015,North,Office,Stapler,9,453.23,4079.07,3525.12,0.1
1998,2024-05-01,CUST-057,East,Office,Pens,3,573.72,1721.16,963.96,0.2
2573,2024-05-02,CUST-040,North,Furniture,Bookcase,12,152.86,1834.32,1097.28,0.05
2725,2024-05-02,CUST-034,East,Technology,Router,5,736.04,3680.2,2946.7,0.2
2890,2024-05-02,CUST-015,North,Furniture,Desk,4,137.07,548.28,418.36,0.15
2366,2024-05-02,CUST-050,North,Furniture,Table,5,513.22,2566.1,1811.15,0.0
3167,2024-05-02,CUST-049,South,Office,Pens,6,172.7,1036.2,895.56,0.05
1184,2024-05-02,CUST-014,South,Furniture,Desk,13,127.04,1651.52,1055.99,0.0
2287,2024-05-03,CUST-021,North,Office,Binders,10,181.55,1815.5,1342.7,0.05
2180,2024-05-03,CUST-021,North,Technology,Router,15,272.89,4093.35,2789.4,0.2
1763,2024-05-03,CUST-059,East,Furniture,Bookcase,15,657.37,9860.55,6860.85,0.2
3937,2024-05-04,CUST-001,North,Furniture,Bookcase,4,688.28,2753.12,2429.4,0.2
3970,2024-05-04,CUST-020,East,Office,Pens,13,76.94,1000.22,863.98,0.1
3917,2024-05-04,CUST-034,East,Office,Paper,8,794.89,6359.12,5519.44,0.0
2273,2024-05-04,CUST-047,East,Office,Binders,15,404.92,6073.8,5450.25,0.1
1906,2024-05-04,CUST-035,East,Technology,Laptop,7,764.24,5349.68,4473.91,0.05
2623,2024-05-04,CUST-039,West,Technology,Phone,10,395.54,3955.4,2634.1,0.0
3442,2024-05-05,CUST-050,North,Office,Binders,3,70.32,210.96,135.81,0.0
1261,2024-05-05,CUST-026,South,Technology,Phone,9,458.09,4122.81,2727.99,0.05
1172,2024-05-05,CUST-052,East,Technology,Laptop,10,766.17,7661.7,5720.1,0.15
3601,2024-05-05,CUST-055,South,Office,Binders,6,453.64,2721.84,1790.46,0.05
3325,2024-05-05,CUST-019,West,Furniture,Bookcase,10,206.62,2066.2,1484.7,0.05
2002,2024-05-06,CUST-059,East,Furniture,Chair,2,255.28,510.56,282.64,0.0
2352,2024-05-06,CUST-048,North,Office,Paper,10,269.71,2697.1,1957.6,0.15
2939,2024-05-06,CUST-015,North,Technology,Phone,1,127.1,127.1,109.89,0.05
3152,2024-05-06,CUST-013,South,Office,Stapler,5,147.06,735.3,437.5,0.0
3294,2024-05-06,CUST-023,West,Office,Pens,5,307.01,1535.05,1274.75,0.1
2499,2024-05-06,CUST-017,West,Furniture,Bookcase,13,703.79,9149.27,7114.51,0.0
1519,2024-05-06,CUST-046,South,Technology,Phone,6,662.33,3973.98,2888.28,0.15
2279,2024-05-07,CUST-054,East,Technology,Monitor,14,34.09,477.26,279.3,0.0
2563,2024-05-07,CUST-013,South,Technology,Router,8,56.5,452.0,292.0,0.0
2941,2024-05-07,CUST-004,South,Furniture,Table,7,174.94,1224.58,1003.94,0.1
3552,2024-05-07,CUST-025,East,Office,Pens,11,376.18,4137.98,2331.34,0.15
3852,2024-05-07,CUST-042,East,Office,Binders,2,295.01,590.02,512.52,0.2
3484,2024-05-07,CUST-009,West,Furniture,Chair,4,202.32,809.28,551.12,0.15
2705,2024-05-08,CUST-042,East,Furniture,Desk,8,633.32,5066.56,3194.08,0.2
3978,2024-05-08,CUST-046,South,Furniture,Bookcase,6,388.64,2331.84,1760.46,0.2
1734,2024-05-08,CUST-004,South,Technology,Phone,11,140.06,1540.66,1136.63,0.0
3894,2024-05-09,CUST-026,South,Furniture,Table,13,69.59,904.67,563.68,0.0
2349,2024-05-09,CUST-035,East,Technology,Router,7,269.32,1885.24,1277.71,0.15
2414,2024-05-09,CUST-047,East,Office,Stapler,3,105.59,316.77,186.18,0.0
2149,2024-05-09,CUST-057,East,Furniture,Chair,1,439.2,439.2,301.51,0.15
1077,2024-05-09,CUST-049,South,Technology,Monitor,4,674.6,2698.4,2070.92,0.0
1238,2024-05-09,CUST-011,North,Technology,Monitor,14,493.91,6914.74,5693.94,0.0
2218,2024-05-09,CUST-001,North,Office,Paper,10,635.74,6357.4,3927.4,0.1
1648,2024-05-10,CUST-031,West,Technology,Monitor,11,670.02,7370.22,4111.47,0.0
1936,2024-05-10,CUST-009,West,Furniture,Desk,11,299.7,3296.7,2124.32,0.0
3231,2024-05-10,CUST-002,North,Technology,Phone,7,370.87,2596.09,2187.78,0.0
2431,2024-05-10,CUST-022,South,Furniture,Table,13,177.56,2308.28,1851.85,0.0
1205,2024-05-10,CUST-026,South,Technology,Laptop,5,455.96,2279.8,1767.35,0.0
3209,2024-05-11,CUST-021,North,Furniture,Table,4,498.7,1994.8,1163.44,0.15
2957,2024-05-11,CUST-052,East,Office,Paper,5,391.47,1957.35,1692.8,0.0
3823,2024-05-12,CUST-019,West,Technology,Router,2,616.69,1233.38,982.34,0.2
3548,2024-05-12,CUST-055,South,Office,Stapler,9,407.84,3670.56,3105.0,0.2
2668,2024-05-12,CUST-019,West,Technology,Phone,6,489.88,2939.28,2532.6,0.0
3718,2024-05-13,CUST-009,West,Technology,Phone,5,643.17,3215.85,2754.55,0.2
1768,2024-05-13,CUST-036,North,Furniture,Bookcase,2,330.85,661.7,464.56,0.15
1477,2024-05-13,CUST-002,North,Office,Stapler,1,278.75,278.75,213.23,0.2
1039,2024-05-13,CUST-006,South,Office,Stapler,14,235.81,3301.34,1819.86,0.2
3867,2024-05-13,CUST-057,East,Technology,Monitor,6,579.92,3479.52,1964.16,0.2
3086,2024-05-13,CUST-042,East,Furniture,Desk,3,340.81,1022.43,730.02,0.2
3448,2024-05-13,CUST-027,South,Furniture,Desk,1,209.32,209.32,145.88,0.15
1896,2024-05-13,CUST-058,South,Technology,Laptop,12,767.08,9204.96,5341.08,0.1
1996,2024-05-14,CUST-054,East,Office,Paper,7,379.18,2654.26,1530.83,0.2
1144,2024-05-14,CUST-041,East,Technology,Laptop,5,635.12,3175.6,1783.65,0.0
1405,2024-05-15,CUST-009,West,Furniture,Chair,5,696.3,3481.5,2069.45,0.2
3516,2024-05-15,CUST-035,East,Furniture,Chair,4,174.78,699.12,495.56,0.0
2452,2024-05-15,CUST-025,East,Technology,Laptop,14,30.57,427.98,359.8,0.0
2896,2024-05-15,CUST-018,South,Office,Pens,2,599.63,1199.26,967.4,0.0
3277,2024-05-15,CUST-033,East,Technology,Laptop,7,125.26,876.82,497.07,0.0
2069,2024-05-16,CUST-049,South,Technology,Router,13,752.75,9785.75,6928.48,0.2
3391,2024-05-16,CUST-056,East,Furniture,Table,7,230.32,1612.24,1157.8,0.05
3412,2024-05-17,CUST-013,South,Technology,Phone,8,67.79,542.32,383.6,0.1
1266,2024-05-17,CUST-032,North,Office,Stapler,5,438.62,2193.1,1856.5,0.05
1326,2024-05-17,CUST-052,East,Furniture,Chair,9,341.89,3077.01,2140.92,0.1
2770,2024-05-18,CUST-017,West,Furniture,Table,4,750.24,3000.96,2624.28,0.15
3044,2024-05-18,CUST-037,West,Office,Stapler,13,446.18,5800.34,3598.14,0.0
1243,2024-05-18,CUST-029,North,Technology,Phone,12,734.85,8818.2,6366.0,0.0
3422,2024-05-18,CUST-036,North,Furniture,Table,15,526.73,7900.95,6315.75,0.2
3360,2024-05-19,CUST-006,South,Technology,Laptop,10,426.0,4260.0,3485.3,0.1
1870,2024-05-19,CUST-005,South,Office,Paper,3,582.64,1747.92,1259.1,0.05
1339,2024-05-20,CUST-034,East,Technology,Laptop,14,541.21,7576.94,6194.3,0.05
1143,2024-05-20,CUST-041,East,Technology,Phone,11,609.35,6702.85,5487.02,0.15
1207,2024-05-20,CUST-020,East,Technology,Monitor,6,759.18,4555.08,3280.56,0.0
3225,2024-05-20,CUST-034,East,Office,Pens,10,433.81,4338.1,2846.5,0.2
3365,2024-05-20,CUST-027,South,Technology,Laptop,5,275.65,1378.25,1101.4,0.2
2706,2024-05-21,CUST-060,North,Office,Binders,13,729.23,9479.99,7450.69,0.15
1279,2024-05-21,CUST-033,East,Office,Stapler,14,681.73,9544.22,7679.14,0.15
1561,2024-05-21,CUST-048,North,Technology,Laptop,14,611.4,8559.6,4845.26,0.2
2866,2024-05-21,CUST-042,East,Furniture,Table,7,167.32,1171.24,656.11,0.0
3241,2024-05-22,CUST-017,West,Office,Stapler,11,534.11,5875.21,4811.29,0.2
1246,2024-05-22,CUST-046,South,Office,Binders,13,301.96,3925.48,2467.14,0.0
1971,2024-05-22,CUST-043,South,Technology,Router,6,557.53,3345.18,2696.46,0.0
2637,2024-05-23,CUST-012,North,Office,Binders,6,531.63,3189.78,2383.08,0.05
3735,2024-05-23,CUST-022,South,Office,Binders,14,173.51,2429.14,2084.18,0.0
1337,2024-05-23,CUST-047,East,Office,Stapler,8,151.22,1209.76,1002.0,0.0
